"행정구역(시군구)별","성별","연령별","항목","단위","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"대구광역시","남자","70 - 74세","순이동[명]","명","-76","-39","-96","-129","-155","-118","-44","-84","-20","9","-23","-57","-103","-116","-72","-112","-108","-138","-218","-365",
"대구광역시","남자","75 - 79세","순이동[명]","명","-24","58","7","-72","-31","40","21","-17","-3","-19","11","22","-30","-60","-14","-33","-40","-98","-96","-136",
"대구광역시","남자","80세이상","순이동[명]","명","8","-4","40","23","-17","16","80","63","25","30","19","28","6","39","50","22","-20","-26","-75","-45",
"대구광역시","남자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-4732","-4815","-5049","-4155","-3320","-3836","-4301","-6864","-4654","-6041",
"대구광역시","여자","계","순이동[명]","명","-4719","-1056","-5735","-11833","-12319","-7104","-5268","-4965","-5047","-5417","-4204","-5050","-7452","-5780","-3794","-4721","-6083","-10181","-6732","-11335",
"대구광역시","여자","0 - 4세","순이동[명]","명","-1","192","-126","-400","-472","-85","140","451","219","337","313","301","162","253","463","326","256","108","98","171",
"대구광역시","여자","5 - 9세","순이동[명]","명","560","656","377","-218","207","289","378","450","283","249","312","258","107","169","258","179","-25","-99","-131","-13",
"대구광역시","여자","10 - 14세","순이동[명]","명","539","831","439","-32","196","382","393","455","232","301","172","32","77","88","97","102","-107","-120","-150","-58",
"대구광역시","여자","15 - 19세","순이동[명]","명","-212","-130","-247","-728","-1007","-610","-430","-757","-498","-732","-413","-494","-505","-495","-483","-473","-602","-782","-453","-697",
"대구광역시","여자","20 - 24세","순이동[명]","명","-1008","-526","-1074","-1734","-2183","-1262","-1180","-1110","-1142","-1066","-1190","-1363","-1370","-1191","-929","-911","-1127","-1668","-314","-1915",
"대구광역시","여자","25 - 29세","순이동[명]","명","-2164","-1456","-1992","-2366","-3290","-1844","-2217","-1763","-1799","-1648","-1738","-1433","-1495","-1146","-877","-686","-1109","-1958","-1399","-2135",
"대구광역시","여자","30 - 34세","순이동[명]","명","-258","-100","-782","-1335","-1443","-907","-646","-314","-682","-689","-528","-553","-903","-569","-251","-331","-125","-790","-672","-862",
"대구광역시","여자","35 - 39세","순이동[명]","명","307","807","227","-470","-239","-104","201","258","140","246","193","136","-229","114","-39","14","-87","-342","-346","-353",
"대구광역시","여자","40 - 44세","순이동[명]","명","-388","-71","-369","-913","-674","-262","-123","-331","-197","-160","-74","-95","-237","-309","-28","-152","-336","-347","-377","-487",
"대구광역시","여자","45 - 49세","순이동[명]","명","-556","-401","-810","-1038","-904","-795","-551","-586","-414","-705","-357","-319","-747","-567","-398","-518","-626","-879","-496","-760",
"대구광역시","여자","50 - 54세","순이동[명]","명","-534","-257","-555","-900","-819","-708","-446","-639","-589","-733","-378","-754","-900","-727","-516","-700","-745","-890","-662","-1061",
"대구광역시","여자","55 - 59세","순이동[명]","명","-386","-377","-351","-602","-607","-582","-437","-503","-389","-531","-470","-460","-691","-519","-618","-795","-710","-932","-647","-1110",
"대구광역시","여자","60 - 64세","순이동[명]","명","-271","-62","-297","-469","-411","-262","-237","-322","-147","-311","-154","-269","-310","-486","-284","-435","-417","-742","-518","-987",
"대구광역시","여자","65 - 69세","순이동[명]","명","-151","-147","-140","-279","-291","-166","-101","-153","-100","-47","-18","-89","-116","-205","-122","-289","-187","-307","-347","-440",
"대구광역시","여자","70 - 74세","순이동[명]","명","-106","48","-3","-201","-201","-31","-49","-17","-11","37","-2","-19","-126","-92","-120","-26","-152","-205","-110","-282",
"대구광역시","여자","75 - 79세","순이동[명]","명","-57","8","-48","-48","-60","-75","44","-26","-7","-22","12","26","-92","-73","-56","-53","-56","-120","-79","-137",
"대구광역시","여자","80세이상","순이동[명]","명","-33","-71","16","-100","-121","-82","-7","-58","54","57","116","45","-77","-25","109","27","72","-108","-129","-209",
"대구광역시","여자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-3474","-3506","-3915","-2961","-2231","-2070","-2504","-4714","-2518","-5142",
"인천광역시","계","계","순이동[명]","명","230","-16171","-1335","10965","9618","22721","9419","2098","3612","28809","27794","22035","9324","9538","5777","-1670","-67","-2337","-15748","11423",
"인천광역시","계","0 - 4세","순이동[명]","명","-225","-2226","391","1769","862","2557","1800","785","489","4069","2941","1726","519","650","-49","-626","-1097","-1183","-1773","760",
"인천광역시","계","5 - 9세","순이동[명]","명","-2655","-2642","-551","931","-54","1114","191","-220","-506","1494","1296","791","136","215","-362","-916","-946","-672","-1120","385",
"인천광역시","계","10 - 14세","순이동[명]","명","-2154","-2252","-827","26","-325","596","-190","-259","65","1056","1006","800","473","282","114","-197","-251","-72","-550","407",
"인천광역시","계","15 - 19세","순이동[명]","명","331","-982","-369","188","64","424","56","-366","116","543","669","471","231","272","391","-256","-146","-217","-170","435",
"인천광역시","계","20 - 24세","순이동[명]","명","4663","1421","1425","1546","1423","2658","1300","221","667","1467","2236","1918","1002","912","1579","1120","1422","1584","-253","519",
"인천광역시","계","25 - 29세","순이동[명]","명","4934","1673","1057","2235","2275","4597","3096","789","233","2467","3072","2330","752","228","495","238","208","-338","-2319","587",
"인천광역시","계","30 - 34세","순이동[명]","명","-43","-1938","506","2066","2041","4309","2899","1031","864","5362","4902","4385","1898","1716","1031","-107","97","-761","-2372","1769",
"인천광역시","계","35 - 39세","순이동[명]","명","-2698","-3068","-783","1040","1015","2113","483","249","400","4021","3490","2611","1119","1193","503","-833","-412","-405","-1924","2051",
"인천광역시","계","40 - 44세","순이동[명]","명","-1712","-2964","-1253","11","83","624","-445","-506","403","1935","1882","1703","515","731","403","-337","-356","-62","-1186","1407",
"인천광역시","계","45 - 49세","순이동[명]","명","-580","-1591","-979","-365","-183","325","-618","-443","-68","1039","1199","899","389","428","438","-229","61","-143","-895","789",
"인천광역시","계","50 - 54세","순이동[명]","명","2","-856","-317","-176","101","351","-86","-105","-75","1230","961","962","15","290","-55","-346","-231","-121","-1245","334",
"인천광역시","계","55 - 59세","순이동[명]","명","204","-437","34","162","341","640","6","49","-21","816","1023","775","205","3","-456","-442","-77","-618","-1327","28",
"인천광역시","계","60 - 64세","순이동[명]","명","193","-114","75","275","383","463","87","143","6","819","661","494","217","490","9","-249","-105","-513","-1064","-4",
"인천광역시","계","65 - 69세","순이동[명]","명","-28","-103","64","440","622","609","180","142","149","793","737","626","466","493","237","195","178","6","-229","264",
"인천광역시","계","70 - 74세","순이동[명]","명","0","-108","55","349","550","489","181","183","318","503","560","530","401","534","414","318","431","128","96","394",
"인천광역시","계","75 - 79세","순이동[명]","명","-29","14","-6","282","234","423","205","153","135","577","478","509","419","559","427","371","450","384","168","480",
"인천광역시","계","80세이상","순이동[명]","명","27","2","143","186","186","429","274","252","437","618","681","505","567","542","658","626","707","666","415","818",
"인천광역시","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","10514","8868","3785","3037","3328","1258","1735","673","-4873","3079",
"인천광역시","남자","계","순이동[명]","명","1011","-7734","-1002","5343","5591","11268","4325","985","1633","14054","13721","11088","4014","4480","2969","-888","21","-1282","-8160","5839",
"인천광역시","남자","0 - 4세","순이동[명]","명","-131","-1150","255","958","451","1314","1014","371","158","2059","1596","960","174","320","-47","-452","-563","-628","-875","404",
"인천광역시","남자","5 - 9세","순이동[명]","명","-1508","-1457","-270","522","-56","456","188","-120","-448","736","660","297","18","29","-90","-454","-459","-332","-551","224",
"인천광역시","남자","10 - 14세","순이동[명]","명","-1137","-1175","-491","7","-115","248","-148","-128","19","553","490","382","281","108","96","-110","-82","-15","-301","222",
"인천광역시","남자","15 - 19세","순이동[명]","명","145","-456","-141","206","131","267","24","70","133","357","419","355","154","168","145","-127","18","-15","-19","225",
"인천광역시","남자","20 - 24세","순이동[명]","명","2549","597","768","825","827","1289","548","-64","397","581","1145","1013","391","302","768","555","662","540","-286","275",
"인천광역시","남자","25 - 29세","순이동[명]","명","3334","1324","786","1199","1763","2623","1621","484","212","1316","1693","1229","439","249","645","497","314","116","-1034","478",
"인천광역시","남자","30 - 34세","순이동[명]","명","618","-715","140","960","1266","2397","1466","659","432","2585","2341","2426","959","1142","643","237","279","-209","-1164","1020",
"인천광역시","남자","35 - 39세","순이동[명]","명","-1401","-1334","-346","590","732","1240","419","135","214","2238","2013","1451","668","765","324","-271","-169","-245","-956","1290",
"인천광역시","남자","40 - 44세","순이동[명]","명","-1059","-1611","-696","-16","-58","333","-271","-327","214","1042","883","947","180","286","214","-277","-360","-15","-667","897",
"인천광역시","남자","45 - 49세","순이동[명]","명","-394","-919","-628","-254","-155","83","-515","-358","-61","497","550","321","35","108","217","-175","6","-77","-402","336",
"인천광역시","남자","50 - 54세","순이동[명]","명","-76","-447","-230","-134","32","96","-259","-7","-14","437","414","465","-60","182","-78","-249","-101","-47","-601","101",
"인천광역시","남자","55 - 59세","순이동[명]","명","70","-272","-122","19","141","212","-89","-8","-53","278","365","242","-71","-91","-334","-366","-87","-342","-670","-53",
"인천광역시","남자","60 - 64세","순이동[명]","명","35","-49","36","41","95","158","-20","4","13","308","279","137","88","46","-64","-190","-62","-386","-671","-162",
"인천광역시","남자","65 - 69세","순이동[명]","명","-31","-18","-17","115","188","185","88","-16","81","365","308","268","240","245","66","18","31","-38","-143","15",
"인천광역시","남자","70 - 74세","순이동[명]","명","-26","-38","-58","152","192","131","64","110","170","257","241","228","189","221","121","87","206","43","-2","155",
"인천광역시","남자","75 - 79세","순이동[명]","명","17","-25","-19","75","96","154","66","87","39","259","158","215","183","230","154","205","166","141","79","185",
"인천광역시","남자","80세이상","순이동[명]","명","6","11","31","78","61","82","129","93","127","186","166","152","146","170","189","184","222","227","103","227",
"인천광역시","남자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","5418","4888","1919","1840","2188","1358","1304","603","-2423","1896",
"인천광역시","여자","계","순이동[명]","명","-781","-8437","-333","5622","4027","11453","5094","1113","1979","14755","14073","10947","5310","5058","2808","-782","-88","-1055","-7588","5584",
"인천광역시","여자","0 - 4세","순이동[명]","명","-94","-1076","136","811","411","1243","786","414","331","2010","1345","766","345","330","-2","-174","-534","-555","-898","356",
"인천광역시","여자","5 - 9세","순이동[명]","명","-1147","-1185","-281","409","2","658","3","-100","-58","758","636","494","118","186","-272","-462","-487","-340","-569","161",
"인천광역시","여자","10 - 14세","순이동[명]","명","-1017","-1077","-336","19","-210","348","-42","-131","46","503","516","418","192","174","18","-87","-169","-57","-249","185",
"인천광역시","여자","15 - 19세","순이동[명]","명","186","-526","-228","-18","-67","157","32","-436","-17","186","250","116","77","104","246","-129","-164","-202","-151","210",
"인천광역시","여자","20 - 24세","순이동[명]","명","2114","824","657","721","596","1369","752","285","270","886","1091","905","611","610","811","565","760","1044","33","244",
"인천광역시","여자","25 - 29세","순이동[명]","명","1600","349","271","1036","512","1974","1475","305","21","1151","1379","1101","313","-21","-150","-259","-106","-454","-1285","109",
"인천광역시","여자","30 - 34세","순이동[명]","명","-661","-1223","366","1106","775","1912","1433","372","432","2777","2561","1959","939","574","388","-344","-182","-552","-1208","749",
"인천광역시","여자","35 - 39세","순이동[명]","명","-1297","-1734","-437","450","283","873","64","114","186","1783","1477","1160","451","428","179","-562","-243","-160","-968","761",
"인천광역시","여자","40 - 44세","순이동[명]","명","-653","-1353","-557","27","141","291","-174","-179","189","893","999","756","335","445","189","-60","4","-47","-519","510",
"인천광역시","여자","45 - 49세","순이동[명]","명","-186","-672","-351","-111","-28","242","-103","-85","-7","542","649","578","354","320","221","-54","55","-66","-493","453",
