"인천광역시","총부가가치(기초가격)",79797714,77565232,3.64,80208125,78585491,1.19,81581279,80144997,1.79,81268834,77374944,-3.13,89003513,82053087,5.48
"인천광역시","농업, 임업 및 어업",256319,254031,0.01,249852,257548,0.00,257196,283805,0.03,280832,270021,-0.01,291019,279966,0.01
"인천광역시","광제조업",22489028,21641905,1.24,21959540,21289440,-0.41,20838186,20608519,-0.79,21270111,21047640,0.49,23690324,22912156,2.10
"인천광역시","　광업",143201,132229,-0.02,92500,87454,-0.05,58076,55076,-0.04,92211,92714,0.04,76285,78884,-0.02
"인천광역시","　제조업",22345827,21509944,1.26,21867040,21204060,-0.36,20780110,20556208,-0.75,21177900,20956180,0.45,23614039,22834288,2.12
"인천광역시","　　음식료품 및 담배제조업",1076236,1027267,0.03,1003809,922869,-0.12,1087339,994165,0.09,1096667,973613,-0.02,1202289,1076305,0.13
"인천광역시","　　섬유 의복 및 가죽 제품 제조업",301884,275125,0.02,300401,265668,-0.01,276795,227860,-0.05,297580,240422,0.02,240955,218437,-0.03
"인천광역시","　　목재종이인쇄 및 복제업",915986,1014870,-0.01,935665,937688,-0.08,908478,915876,-0.02,919687,926942,0.01,1099991,965946,0.04
"인천광역시","　　석탄 및 석유 화학제품 제조업",3858038,3763638,0.27,3784289,3844551,0.09,3632402,3602227,-0.27,3996662,4096810,0.55,4420521,4281783,0.20
"인천광역시","　　비금속광물 및 금속제품 제조업",4562753,4454959,0.15,4428432,4279382,-0.20,4194028,4005874,-0.32,4066470,3852939,-0.18,5307807,4041137,0.22
"인천광역시","　　전기 전자 및 정밀기기 제조업",5116539,4585672,0.13,5127712,4714940,0.16,4595014,5004246,0.35,4804057,5274027,0.28,5543691,6105437,0.85
"인천광역시","　　기계 운송장비 및 기타 제품 제조업",6514391,6372561,0.66,6286732,6200678,-0.20,6086054,5732955,-0.53,5996777,5557975,-0.21,5798785,6145971,0.71
"인천광역시","전기, 가스, 증기 및 공기 조절 공급업",3680463,4355448,0.21,2630507,3855800,-0.48,2658174,3984357,0.10,2996791,3797453,-0.14,2250749,4130562,0.29
"인천광역시","건설업",5112396,4798296,0.26,4957361,4431636,-0.44,5173674,4403137,-0.04,6334624,5273314,1.14,7496598,6041804,1.03
"인천광역시","서비스업",48259508,46516903,1.92,50410865,48661765,2.51,52654049,50797753,2.49,50386476,46795044,-4.61,55274823,48497364,2.05
